,antecedents,consequents,confidence,lift,jaccard_coefficient,kulczynski_measure,confidence_norm,lift_norm,jaccard_coefficient_norm,kulczynski_measure_norm,score
163,frozenset({'Shadab Khan'}),frozenset({'Won'}),0.6705882352941176,1.0398361876396127,0.11354581673306774,0.6577430972388956,0.3411764705882352,0.023052464228934803,0.731386912816791,0.6982957669048928,0.5335629915158692
9049,"frozenset({'Shadab Khan', 'Wickets: 2-3', 'Economy: 0-6'})","frozenset({'Over: 4', 'Won'})",0.9090909090909091,2.2804840210983555,0.034013605442176874,0.653865182436611,0.8181818181818181,0.13117290421044683,0.17833369907102625,0.6911922967997733,0.51942963463683
1807,"frozenset({'Shadab Khan', 'Over: 4'})",frozenset({'Won'}),0.703125,1.0902887658227849,0.09127789046653144,0.6740114795918367,0.40625,0.027449324324324325,0.5765396127697954,0.7280957943925234,0.516010554581128
4423,"frozenset({'Shadab Khan', '2nd Inning', 'Wickets: 2-3'})",frozenset({'Won'}),0.8571428571428571,1.3291139240506329,0.025210084033613453,0.7510204081632652,0.7142857142857142,0.04826254826254825,0.11711553691685406,0.8691588785046728,0.5149942937384271
6035,"frozenset({'Shadab Khan', 'Wickets: 2-3'})","frozenset({'Over: 4', 'Won'})",0.8076923076923076,2.0261223418220005,0.07046979865771813,0.6031658817373102,0.6153846153846152,0.10900569774289907,0.43184374854076724,0.5983225497244188,0.5045658438692302
8792,"frozenset({'Shadab Khan', '2nd Inning', 'Over: 4', 'Wickets: 2-3'})",frozenset({'Won'}),0.846153846153846,1.3120740019474195,0.023109243697478996,0.7455259026687597,0.6923076923076921,0.04677754677754676,0.10250665731188112,0.859094176851186,0.5008503126189824
2853,"frozenset({'Shadab Khan', 'New Zealand', '1st Inning'})",frozenset({'Won'}),0.8571428571428571,1.3291139240506329,0.01263157894736842,0.7510204081632652,0.7142857142857142,0.04826254826254825,0.02964679250307932,0.8691588785046728,0.4887536704142947
4418,"frozenset({'Shadab Khan', '2nd Inning', 'West Indies'})",frozenset({'Won'}),0.8571428571428571,1.3291139240506329,0.01263157894736842,0.7510204081632652,0.7142857142857142,0.04826254826254825,0.02964679250307932,0.8691588785046728,0.4887536704142947
7321,"frozenset({'Shadab Khan', 'Wickets: 0-1', 'New Zealand', '1st Inning'})",frozenset({'Won'}),0.8571428571428571,1.3291139240506329,0.01263157894736842,0.7510204081632652,0.7142857142857142,0.04826254826254825,0.02964679250307932,0.8691588785046728,0.4887536704142947
2997,"frozenset({'Shadab Khan', 'Wickets: 2-3', '1st Inning'})",frozenset({'Won'}),0.8333333333333333,1.2921940928270041,0.02100840336134454,0.7391156462585033,0.6666666666666665,0.04504504504504503,0.08789777770690818,0.8473520249221184,0.48507944529321245
7355,"frozenset({'Shadab Khan', 'Wickets: 2-3', '1st Inning', 'Over: 4'})",frozenset({'Won'}),0.8333333333333333,1.2921940928270041,0.02100840336134454,0.7391156462585033,0.6666666666666665,0.04504504504504503,0.08789777770690818,0.8473520249221184,0.48507944529321245
